SEGU7332536;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7332541;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7332557;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7332562;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7332578;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7332583;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7332599;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7332602;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7332618;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7332623;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7332639;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332644;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332650;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332665;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332670;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332686;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332691;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332705;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332710;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332726;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332731;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332747;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332752;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332768;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332773;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7332789;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332794;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332808;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7332813;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7332829;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332834;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7332840;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7332855;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7332860;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332876;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332881;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332897;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332900;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332916;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332921;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332937;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7332942;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7332958;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7332963;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7332979;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7332984;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7332990;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333002;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333018;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333023;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333039;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333044;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333050;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333065;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333070;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333086;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333091;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333105;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333110;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333126;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333131;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333147;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333152;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333168;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333173;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333189;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333194;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333208;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333213;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333229;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333234;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333240;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333255;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333260;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333276;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333281;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333297;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333300;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333316;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333321;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333337;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333342;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333358;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333363;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333379;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333384;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7333390;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333403;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333419;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333424;20' Open Top;On Hire;CMA CGM;2014-07-26;Shanghai Manuf;06/2014
SEGU7333430;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333445;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333450;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333466;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333471;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333487;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333492;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333506;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333511;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333527;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333532;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333548;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333553;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333569;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333574;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333580;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333595;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333609;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333614;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333620;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333635;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333640;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333656;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333661;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333677;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333682;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333698;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333701;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333717;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333722;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333738;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333743;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333759;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333764;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333770;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333785;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333790;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333804;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333810;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333825;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333830;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333846;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333851;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333867;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333872;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333888;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333893;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333907;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333912;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333928;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333933;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333949;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333954;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333960;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333975;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7333980;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7333996;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334009;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334014;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334020;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334035;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334040;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334056;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334061;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334077;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334082;;;;;;/
SEGU7334098;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334101;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334117;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334122;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334138;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334143;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334159;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334164;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334170;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334185;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334190;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334204;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334210;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334225;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334230;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334246;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334251;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334267;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334272;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334288;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334293;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334307;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334312;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334328;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334333;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334349;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334354;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334360;20' Open Top;On Hire;CMA CGM;2014-07-30;Shanghai Manuf;06/2014
SEGU7334375;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334380;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334396;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334400;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334415;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334420;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334436;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334441;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334457;;;;;;/
SEGU7334462;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334478;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334483;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334499;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334502;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334518;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334523;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334539;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334544;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334550;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334565;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334570;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334586;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334591;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334605;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334610;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334626;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334631;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334647;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334652;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334668;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334673;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334689;20' Open Top;On Hire;Ocean Network Express Pte. Ltd.;2021-01-01;Shanghai Manuf;06/2014
SEGU7334694;20' Open Top;On Hire;CMA CGM;2014-07-28;Shanghai Manuf;06/2014
SEGU7334708;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7334713;40' Open Top;On Hire;CMA CGM;2014-12-13;Shanghai Manuf;06/2014
SEGU7334729;40' Open Top;On Hire;CMA CGM;2014-12-13;Shanghai Manuf;06/2014
SEGU7334734;40' Open Top;On Hire;CMA CGM;2014-12-13;Shanghai Manuf;06/2014
SEGU7334740;40' Open Top;On Hire;CMA CGM;2014-12-13;Shanghai Manuf;06/2014
SEGU7334755;40' Open Top;On Hire;CMA CGM;2014-12-13;Shanghai Manuf;06/2014
SEGU7334760;40' Open Top;On Hire;CMA CGM;2014-12-13;Shanghai Manuf;06/2014
SEGU7334776;40' Open Top;On Hire;CMA CGM;2014-12-13;Shanghai Manuf;06/2014
SEGU7334781;40' Open Top;On Hire;CMA CGM;2014-12-13;Shanghai Manuf;06/2014
SEGU7334797;40' Open Top;On Hire;CMA CGM;2014-12-13;Shanghai Manuf;06/2014
SEGU7334800;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7334816;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7334821;40' Open Top;On Hire;CMA CGM;2014-12-13;Shanghai Manuf;06/2014
SEGU7334837;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7334842;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7334858;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7334863;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7334879;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7334884;40' Open Top;On Hire;CMA CGM;2014-12-13;Shanghai Manuf;06/2014
SEGU7334890;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7334903;;;;;;/
SEGU7334919;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7334924;40' Open Top;On Hire;CMA CGM;2014-12-13;Shanghai Manuf;06/2014
SEGU7334930;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7334945;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7334950;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7334966;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7334971;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7334987;40' Open Top;On Hire;CMA CGM;2014-12-13;Shanghai Manuf;06/2014
SEGU7334992;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7335005;40' Open Top;On Hire;CMA CGM;2014-12-13;Shanghai Manuf;06/2014
SEGU7335010;40' Open Top;On Hire;CMA CGM;2014-12-13;Shanghai Manuf;06/2014
SEGU7335026;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7335031;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7335047;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7335052;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7335068;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7335073;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7335089;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7335094;40' Open Top;On Hire;COSCO Shipping Lines Co., Ltd.;2014-12-16;Shanghai Manuf;06/2014
SEGU7335108;40' Open Top;On Hire;CMA CGM;2014-12-13;Shanghai Manuf;06/2014
